raw_hit_id,execution_id,query_id,source_database,source_rank,source_record_id,title,authors_raw,source_date,publication_date_raw,updated_date_raw,doi_raw,arxiv_id_raw,bibcode_raw,journal_reference_raw,publication_status_raw,abstract_available,abstract_sha256,provider_metadata_json,raw_payload_filename,raw_payload_record_locator,retrieval_status,error
BAII2H000011,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,11,2024eas..conf.2172B,How well do we know the impact of stellar flares on exoplanets?,"[""Bruno, Giovanni"",""Pagano, Isabella"",""Scandariato, Gaetano"",""Florén, Hans-Gustav"",""Brandeker, Alexis"",""Olofsson, Göran"",""Consortium, Cheops""]",2024-07-01T00:00:00Z,2024-07-00,2026-03-23T18:58:48.834Z,,,2024eas..conf.2172B,"EAS2024, European Astronomical Society Annual Meeting","[""ARTICLE"",""NOT REFEREED"",""TOC""]",true,dfad633ef7684afcfd36ed4c019a00425a57b0eac6b8890cbbace2517f31256a,"{""author"":[""Bruno, Giovanni"",""Pagano, Isabella"",""Scandariato, Gaetano"",""Florén, Hans-Gustav"",""Brandeker, Alexis"",""Olofsson, Göran"",""Consortium, Cheops""],""bibcode"":""2024eas..conf.2172B"",""date"":""2024-07-01T00:00:00Z"",""doctype"":""inproceedings"",""eid"":""2172"",""entry_date"":""2024-08-04T00:00:00Z"",""id"":""29546086"",""indexstamp"":""2026-08-07T02:23:54.864Z"",""metadata_mtime"":""2026-03-23T18:58:48.834Z"",""property"":[""ARTICLE"",""NOT REFEREED"",""TOC""],""pub"":""EAS2024, European Astronomical Society Annual Meeting"",""pubdate"":""2024-07-00"",""title"":[""How well do we know the impact of stellar flares on exoplanets?""],""year"":""2024""}",page_0001.json,response.docs[10],RETRIEVED,
BAII2H000012,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,12,2024PASP..136h4201K,An Infrared Census of R Coronae Borealis Stars II—Spectroscopic Classifications and Implications for the Rate of Low-mass White Dwarf Mergers,"[""Karambelkar, Viraj R."",""Kasliwal, Mansi M."",""Tisserand, Patrick"",""Anand, Shreya"",""Ashley, Michael C. B."",""Bildsten, Lars"",""Clayton, Geoffrey C."",""Crawford, Courtney C."",""De, Kishalay"",""Earley, Nicholas"",""Hankins, Matthew J."",""Hall, Xander"",""Lamberts, Astrid"",""Lau, Ryan M."",""McKenna, Dan"",""Moore, Anna"",""Ofek, Eran O."",""Smith, Roger M."",""Soria, Roberto"",""Soon, Jamie"",""Travouillon, Tony""]",2024-08-01T00:00:00Z,2024-08-00,2026-06-15T11:22:53.868Z,"[""10.1088/1538-3873/ad6210"",""10.48550/arXiv.2407.08653""]",,2024PASP..136h4201K,Publications of the Astronomical Society of the Pacific,"[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,de502045b61651efc859125b66c7f5a7ec2f94d6fc930c97855a7067815cbdf0,"{""alternate_bibcode"":[""2024arXiv240708653K""],""arxiv_class"":[""astro-ph.SR"",""astro-ph.GA""],""author"":[""Karambelkar, Viraj R."",""Kasliwal, Mansi M."",""Tisserand, Patrick"",""Anand, Shreya"",""Ashley, Michael C. B."",""Bildsten, Lars"",""Clayton, Geoffrey C."",""Crawford, Courtney C."",""De, Kishalay"",""Earley, Nicholas"",""Hankins, Matthew J."",""Hall, Xander"",""Lamberts, Astrid"",""Lau, Ryan M."",""McKenna, Dan"",""Moore, Anna"",""Ofek, Eran O."",""Smith, Roger M."",""Soria, Roberto"",""Soon, Jamie"",""Travouillon, Tony""],""bibcode"":""2024PASP..136h4201K"",""date"":""2024-08-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1088/1538-3873/ad6210"",""10.48550/arXiv.2407.08653""],""eid"":""084201"",""entry_date"":""2024-08-11T00:00:00Z"",""id"":""30660617"",""indexstamp"":""2026-08-08T22:24:36.180Z"",""metadata_mtime"":""2026-06-15T11:22:53.868Z"",""property"":[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""Publications of the Astronomical Society of the Pacific"",""pubdate"":""2024-08-00"",""title"":[""An Infrared Census of R Coronae Borealis Stars II—Spectroscopic Classifications and Implications for the Rate of Low-mass White Dwarf Mergers""],""year"":""2024""}",page_0001.json,response.docs[11],RETRIEVED,
BAII2H000013,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,13,2024A&A...691A.260L,Modelling of eclipsing binary systems with pulsating components and tertiary companions: BF Vel and RR Lep,"[""Liakos, A."",""Moriarty, D. J. W."",""Erdem, A."",""West, J. F."",""Evans, P.""]",2024-11-01T00:00:00Z,2024-11-00,2026-06-15T11:21:43.017Z,"[""10.1051/0004-6361/202450560"",""10.48550/arXiv.2409.04359""]",,2024A&A...691A.260L,Astronomy and Astrophysics,"[""ARTICLE"",""ASSOCIATED"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,3bf0778328031908dc553c4df53e36f20ac91556f1634ce0dd5dcff6b2618b0c,"{""alternate_bibcode"":[""2024arXiv240904359L""],""arxiv_class"":[""astro-ph.SR""],""author"":[""Liakos, A."",""Moriarty, D. J. W."",""Erdem, A."",""West, J. F."",""Evans, P.""],""bibcode"":""2024A&A...691A.260L"",""date"":""2024-11-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1051/0004-6361/202450560"",""10.48550/arXiv.2409.04359""],""eid"":""A260"",""entry_date"":""2024-11-24T00:00:00Z"",""id"":""31963495"",""indexstamp"":""2026-08-07T01:22:18.509Z"",""metadata_mtime"":""2026-06-15T11:21:43.017Z"",""property"":[""ARTICLE"",""ASSOCIATED"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""Astronomy and Astrophysics"",""pubdate"":""2024-11-00"",""title"":[""Modelling of eclipsing binary systems with pulsating components and tertiary companions: BF Vel and RR Lep""],""year"":""2024""}",page_0001.json,response.docs[12],RETRIEVED,
BAII2H000014,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,14,2024ApJ...962...20W,The Asteroseismological Richness of RCB and dLHdC Stars,"[""Wong, Tin Long Sunny"",""Bildsten, Lars""]",2024-02-01T00:00:00Z,2024-02-00,2026-06-15T11:21:47.956Z,"[""10.3847/1538-4357/ad0cfa"",""10.48550/arXiv.2311.10158""]",,2024ApJ...962...20W,The Astrophysical Journal,"[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,c2e04aef71e6d26f0af542217555a0e475f4c0b4648632712d5b009f6db8e53b,"{""alternate_bibcode"":[""2023arXiv231110158W""],""arxiv_class"":[""astro-ph.SR""],""author"":[""Wong, Tin Long Sunny"",""Bildsten, Lars""],""bibcode"":""2024ApJ...962...20W"",""date"":""2024-02-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.3847/1538-4357/ad0cfa"",""10.48550/arXiv.2311.10158""],""eid"":""20"",""entry_date"":""2024-02-04T00:00:00Z"",""id"":""26809846"",""indexstamp"":""2026-08-08T22:23:02.574Z"",""metadata_mtime"":""2026-06-15T11:21:47.956Z"",""property"":[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""The Astrophysical Journal"",""pubdate"":""2024-02-00"",""title"":[""The Asteroseismological Richness of RCB and dLHdC Stars""],""year"":""2024""}",page_0001.json,response.docs[13],RETRIEVED,
BAII2H000015,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,15,2025ApJ...988...37M,Modeling of Two Low-amplitude Radially Pulsating δ Scuti Stars: KIC 12602250 and KIC 5768203,"[""Ma, Shuguo"",""Luo, A.-Li"",""Wei, Peng"",""Lv, Chenglong"",""Yang, Ming"",""Zuo, Fang"",""Cui, Yingzhen"",""Li, Shuo"",""Meng, Gang"",""Hou, Wen"",""He, Yuji"",""Li, Yinbi"",""Liu, Zhongyang"",""Ma, Xiao-Xiao"",""Liang, Jun-Chao"",""Dang, Fei"",""Yang, Daoye"",""Esamdin, Ali"",""Zeng, Hao"",""Qu, Cai-Xia""]",2025-07-01T00:00:00Z,2025-07-00,2026-06-08T10:14:20.517Z,"[""10.3847/1538-4357/add406""]",,2025ApJ...988...37M,The Astrophysical Journal,"[""ARTICLE"",""DATA"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,007b9559b4e31433df4a4a20575807308090d34df1510005ecd7e37bffed382b,"{""author"":[""Ma, Shuguo"",""Luo, A.-Li"",""Wei, Peng"",""Lv, Chenglong"",""Yang, Ming"",""Zuo, Fang"",""Cui, Yingzhen"",""Li, Shuo"",""Meng, Gang"",""Hou, Wen"",""He, Yuji"",""Li, Yinbi"",""Liu, Zhongyang"",""Ma, Xiao-Xiao"",""Liang, Jun-Chao"",""Dang, Fei"",""Yang, Daoye"",""Esamdin, Ali"",""Zeng, Hao"",""Qu, Cai-Xia""],""bibcode"":""2025ApJ...988...37M"",""date"":""2025-07-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.3847/1538-4357/add406""],""eid"":""37"",""entry_date"":""2025-07-20T00:00:00Z"",""id"":""35434678"",""indexstamp"":""2026-08-07T21:37:11.954Z"",""metadata_mtime"":""2026-06-08T10:14:20.517Z"",""property"":[""ARTICLE"",""DATA"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""The Astrophysical Journal"",""pubdate"":""2025-07-00"",""title"":[""Modeling of Two Low-amplitude Radially Pulsating δ Scuti Stars: KIC 12602250 and KIC 5768203""],""year"":""2025""}",page_0001.json,response.docs[14],RETRIEVED,
BAII2H000016,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,16,2024PASJ...76..787C,A comprehensive study of an oscillating eclipsing Algol: Y Camelopardalis,"[""Çelik, Eda"",""Kahraman Aliçavuș, Filiz""]",2024-08-01T00:00:00Z,2024-08-00,2026-06-15T11:22:51.010Z,"[""10.1093/pasj/psae048"",""10.48550/arXiv.2405.06431""]",,2024PASJ...76..787C,Publications of the Astronomical Society of Japan,"[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""REFEREED""]",true,90d799e2c75067c12517881c0b8c353f34bfdb4e3b6e9323eaced17e2ee0a296,"{""alternate_bibcode"":[""2024PASJ..tmp...57C"",""2024arXiv240506431C""],""arxiv_class"":[""astro-ph.SR""],""author"":[""Çelik, Eda"",""Kahraman Aliçavuș, Filiz""],""bibcode"":""2024PASJ...76..787C"",""date"":""2024-08-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1093/pasj/psae048"",""10.48550/arXiv.2405.06431""],""entry_date"":""2024-08-04T00:00:00Z"",""id"":""29544791"",""indexstamp"":""2026-08-09T02:36:43.128Z"",""metadata_mtime"":""2026-06-15T11:22:51.010Z"",""property"":[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""REFEREED""],""pub"":""Publications of the Astronomical Society of Japan"",""pubdate"":""2024-08-00"",""title"":[""A comprehensive study of an oscillating eclipsing Algol: Y Camelopardalis""],""year"":""2024""}",page_0001.json,response.docs[15],RETRIEVED,
BAII2H000017,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,17,2024Ap&SS.369..105G,Investigative study of five low mass ratio semi-detached binaries,"[""G, Vinay Kumar"",""Devarapalli, Shanti Priya"",""Parthasarathy, Mudumba"",""Jagirdar, Rukmini"",""Stassun, Keivan G.""]",2024-10-01T00:00:00Z,2024-10-00,2026-03-23T18:57:03.451Z,"[""10.1007/s10509-024-04368-6""]",,2024Ap&SS.369..105G,Astrophysics and Space Science,"[""ARTICLE"",""DATA"",""ESOURCE"",""REFEREED""]",true,081b184bd902b829135905afcb2456a0488330f1f0578006eef336a1bf721288,"{""author"":[""G, Vinay Kumar"",""Devarapalli, Shanti Priya"",""Parthasarathy, Mudumba"",""Jagirdar, Rukmini"",""Stassun, Keivan G.""],""bibcode"":""2024Ap&SS.369..105G"",""date"":""2024-10-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1007/s10509-024-04368-6""],""eid"":""105"",""entry_date"":""2024-10-27T00:00:00Z"",""id"":""31521528"",""indexstamp"":""2026-08-07T01:22:51.912Z"",""metadata_mtime"":""2026-03-23T18:57:03.451Z"",""property"":[""ARTICLE"",""DATA"",""ESOURCE"",""REFEREED""],""pub"":""Astrophysics and Space Science"",""pubdate"":""2024-10-00"",""title"":[""Investigative study of five low mass ratio semi-detached binaries""],""year"":""2024""}",page_0001.json,response.docs[16],RETRIEVED,
BAII2H000018,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,18,2024CoSka..54b.194G,Spotted eclipsing binary KIC 7023917 with δ-Scuti pulsations,"[""Gajdoš, P."",""Parimucha, Š."",""Kamenec, M.""]",2024-02-01T00:00:00Z,2024-02-00,2026-03-23T18:58:23.926Z,"[""10.31577/caosp.2024.54.2.194""]",,2024CoSka..54b.194G,Contributions of the Astronomical Observatory Skalnate Pleso,"[""ADS_OPENACCESS"",""ARTICLE"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,c14894a291809284463531768adb06db2a7285702f292988ae1e06d7f69a194b,"{""author"":[""Gajdoš, P."",""Parimucha, Š."",""Kamenec, M.""],""bibcode"":""2024CoSka..54b.194G"",""date"":""2024-02-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.31577/caosp.2024.54.2.194""],""entry_date"":""2024-03-03T00:00:00Z"",""id"":""27118210"",""indexstamp"":""2026-08-06T23:27:33.400Z"",""metadata_mtime"":""2026-03-23T18:58:23.926Z"",""property"":[""ADS_OPENACCESS"",""ARTICLE"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""Contributions of the Astronomical Observatory Skalnate Pleso"",""pubdate"":""2024-02-00"",""title"":[""Spotted eclipsing binary KIC 7023917 with δ-Scuti pulsations""],""year"":""2024""}",page_0001.json,response.docs[17],RETRIEVED,
BAII2H000019,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,19,2025AAS...24524915O,"Detecting Stellar Companions through Pulsation Timing: Strengths, Limitations, and Comparisons with Radial Velocity","[""Otani, Tomomi"",""Spence, Lindsay"",""Lynum-Lozano, Ellesse""]",2025-01-01T00:00:00Z,2025-01-00,2026-03-23T19:04:54.587Z,,,2025AAS...24524915O,American Astronomical Society Meeting Abstracts #245,"[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""]",true,9eb15ea26f048f67d781e51e9d160a19df8bb2f23e72432ef0c6a397a0623a11,"{""author"":[""Otani, Tomomi"",""Spence, Lindsay"",""Lynum-Lozano, Ellesse""],""bibcode"":""2025AAS...24524915O"",""date"":""2025-01-01T00:00:00Z"",""doctype"":""abstract"",""eid"":""249.15"",""entry_date"":""2025-02-16T00:00:00Z"",""id"":""32711204"",""indexstamp"":""2026-08-07T01:36:03.183Z"",""metadata_mtime"":""2026-03-23T19:04:54.587Z"",""property"":[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""],""pub"":""American Astronomical Society Meeting Abstracts #245"",""pubdate"":""2025-01-00"",""title"":[""Detecting Stellar Companions through Pulsation Timing: Strengths, Limitations, and Comparisons with Radial Velocity""],""year"":""2025""}",page_0001.json,response.docs[18],RETRIEVED,
BAII2H000020,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,20,2024arXiv241023936G,Abrupt Periodic Pulsation Resumptions in Deneb,"[""Guzik, Joyce A."",""Abt, Helmut A."",""Jackiewicz, Jason"",""Kloppenborg, Brian""]",2024-10-01T00:00:00Z,2024-10-00,2026-06-15T15:40:17.649Z,"[""10.48550/arXiv.2410.23936""]",arXiv:2410.23936,2024arXiv241023936G,arXiv e-prints,"[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""]",true,5e336e62e29fbba288481d4435c2b53ad12197a90cdeb38e12521ea79be6ed6c,"{""arxiv_class"":[""astro-ph.SR""],""author"":[""Guzik, Joyce A."",""Abt, Helmut A."",""Jackiewicz, Jason"",""Kloppenborg, Brian""],""bibcode"":""2024arXiv241023936G"",""date"":""2024-10-01T00:00:00Z"",""doctype"":""eprint"",""doi"":[""10.48550/arXiv.2410.23936""],""eid"":""arXiv:2410.23936"",""entry_date"":""2024-11-01T00:00:00Z"",""id"":""31606376"",""indexstamp"":""2026-08-07T21:35:28.408Z"",""metadata_mtime"":""2026-06-15T15:40:17.649Z"",""property"":[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""],""pub"":""arXiv e-prints"",""pubdate"":""2024-10-00"",""title"":[""Abrupt Periodic Pulsation Resumptions in Deneb""],""year"":""2024""}",page_0001.json,response.docs[19],RETRIEVED,
BAII2H000021,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,21,2025AAS...24624106L,Photometric Analysis of Two β Cepheids and Their Host Cluster NGC 4755,"[""Levine, Denis"",""Rahman, Khensa"",""Dunn, Nicholas"",""Vishnevskiy, Leonid""]",2025-06-01T00:00:00Z,2025-06-00,2026-05-18T17:03:12.347Z,,,2025AAS...24624106L,246th Meeting of the American Astronomical Society,"[""NONARTICLE"",""NOT REFEREED""]",true,d8c4e7c071f51783c203f91e9e3ef00459283082cf1f091554fc7840614e8a4c,"{""author"":[""Levine, Denis"",""Rahman, Khensa"",""Dunn, Nicholas"",""Vishnevskiy, Leonid""],""bibcode"":""2025AAS...24624106L"",""date"":""2025-06-01T00:00:00Z"",""doctype"":""abstract"",""eid"":""241.06"",""entry_date"":""2025-06-29T00:00:00Z"",""id"":""34937516"",""indexstamp"":""2026-08-07T02:24:03.548Z"",""metadata_mtime"":""2026-05-18T17:03:12.347Z"",""property"":[""NONARTICLE"",""NOT REFEREED""],""pub"":""246th Meeting of the American Astronomical Society"",""pubdate"":""2025-06-00"",""title"":[""Photometric Analysis of Two β Cepheids and Their Host Cluster NGC 4755""],""year"":""2025""}",page_0001.json,response.docs[20],RETRIEVED,
BAII2H000022,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,22,2025TJAA....6S.430G,γ Dor Type Pulsation Nature of the VZ CVn System,"[""Geldi, Mehmet"",""Sipahi Kılıç, Esin""]",2025-07-01T00:00:00Z,2025-07-00,2026-03-23T19:10:29.128Z,"[""10.55064/tjaa.1593821""]",,2025TJAA....6S.430G,Turkish Journal of Astronomy and Astrophysics,"[""ARTICLE"",""ESOURCE"",""REFEREED""]",true,c616dbdfdaedb42edfe24e33b01e29acb03e7fa99726aca750c267e38f78c190,"{""author"":[""Geldi, Mehmet"",""Sipahi Kılıç, Esin""],""bibcode"":""2025TJAA....6S.430G"",""date"":""2025-07-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.55064/tjaa.1593821""],""entry_date"":""2026-01-25T00:00:00Z"",""id"":""38421908"",""indexstamp"":""2026-08-06T23:55:31.865Z"",""metadata_mtime"":""2026-03-23T19:10:29.128Z"",""property"":[""ARTICLE"",""ESOURCE"",""REFEREED""],""pub"":""Turkish Journal of Astronomy and Astrophysics"",""pubdate"":""2025-07-00"",""title"":[""γ Dor Type Pulsation Nature of the VZ CVn System""],""year"":""2025""}",page_0001.json,response.docs[21],RETRIEVED,
BAII2H000023,BAII2E001,Q01_DIRECT_TESS_QPP,ADS_SCIX,23,2025AAS...24540901S,Chronicling Nearly Fifty Years of G29-38 Pulsations,"[""Savery, Steven"",""Provencal, Judith""]",2025-01-01T00:00:00Z,2025-01-00,2026-03-23T19:05:00.841Z,,,2025AAS...24540901S,American Astronomical Society Meeting Abstracts #245,"[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""]",true,fd66015125c9f68b5d585dada4dfb1e4ca5872b4a1e02d600ca34a66ac91bb25,"{""author"":[""Savery, Steven"",""Provencal, Judith""],""bibcode"":""2025AAS...24540901S"",""date"":""2025-01-01T00:00:00Z"",""doctype"":""abstract"",""eid"":""409.01"",""entry_date"":""2025-02-16T00:00:00Z"",""id"":""32712905"",""indexstamp"":""2026-08-07T01:36:03.765Z"",""metadata_mtime"":""2026-03-23T19:05:00.841Z"",""property"":[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""],""pub"":""American Astronomical Society Meeting Abstracts #245"",""pubdate"":""2025-01-00"",""title"":[""Chronicling Nearly Fifty Years of G29-38 Pulsations""],""year"":""2025""}",page_0001.json,response.docs[22],RETRIEVED,
BAII2H000024,BAII2E002,Q01_DIRECT_TESS_QPP,ARXIV,1,2506.22131v1,Stationary quasi-periodic pulsations in 20-second cadence TESS flares,"[""Aadish Joshi"",""Tom Van Doorsselaere"",""Daye Lim"",""Dario J. Fritzewski""]",2025-06-27T11:14:35Z,2025-06-27T11:14:35Z,2025-06-27T11:14:35Z,10.1051/0004-6361/202554820,2506.22131v1,,"A&A 700, A178 (2025)",,true,88e7575223d396bf851fa037e4b3ebcdfceb427d882cdc716e87c5a679c4e0e7,"{""authors"":[""Aadish Joshi"",""Tom Van Doorsselaere"",""Daye Lim"",""Dario J. Fritzewski""],""categories"":[""astro-ph.SR""],""comment"":""13 pages, 10 figures, 2 tables, accepted for publication in A&A"",""doi"":""10.1051/0004-6361/202554820"",""id"":""http://arxiv.org/abs/2506.22131v1"",""journal_ref"":""A&A 700, A178 (2025)"",""links"":[{""href"":""https://arxiv.org/abs/2506.22131v1"",""rel"":""alternate"",""type"":""text/html""},{""href"":""https://arxiv.org/pdf/2506.22131v1"",""rel"":""related"",""title"":""pdf"",""type"":""application/pdf""},{""href"":""https://doi.org/10.1051/0004-6361/202554820"",""rel"":""related"",""title"":""doi""}],""primary_category"":""astro-ph.SR"",""published"":""2025-06-27T11:14:35Z"",""title"":""Stationary quasi-periodic pulsations in 20-second cadence TESS flares"",""updated"":""2025-06-27T11:14:35Z""}",page_0001.xml,feed/entry[1],RETRIEVED,
BAII2H000025,BAII2E002,Q01_DIRECT_TESS_QPP,ARXIV,2,2512.18086v1,A recurrent 70-100 minute quasi-periodic pulsation in the intermediate-aged mid-M dwarf GJ 3512,"[""J. López-Santiago"",""F. Reale"",""G. Micela"",""L. Martino"",""G. Vázquez-Vilar"",""J. Miguez""]",2025-12-19T21:47:06Z,2025-12-19T21:47:06Z,2025-12-19T21:47:06Z,,2512.18086v1,,,,true,1e1612a82289c0c50e10acf5bed236a9ff55632a581413f8a23b4b64ae459f76,"{""authors"":[""J. López-Santiago"",""F. Reale"",""G. Micela"",""L. Martino"",""G. Vázquez-Vilar"",""J. Miguez""],""categories"":[""astro-ph.SR""],""comment"":""Accepted for publication in MNRASL. 5 pages. 5 figures"",""doi"":"""",""id"":""http://arxiv.org/abs/2512.18086v1"",""journal_ref"":"""",""links"":[{""href"":""https://arxiv.org/abs/2512.18086v1"",""rel"":""alternate"",""type"":""text/html""},{""href"":""https://arxiv.org/pdf/2512.18086v1"",""rel"":""related"",""title"":""pdf"",""type"":""application/pdf""}],""primary_category"":""astro-ph.SR"",""published"":""2025-12-19T21:47:06Z"",""title"":""A recurrent 70-100 minute quasi-periodic pulsation in the intermediate-aged mid-M dwarf GJ 3512"",""updated"":""2025-12-19T21:47:06Z""}",page_0001.xml,feed/entry[2],RETRIEVED,
BAII2H000026,BAII2E002,Q01_DIRECT_TESS_QPP,ARXIV,3,2602.03499v1,Similarities and differences between solar and stellar flare pulsation processes,"[""Fabio Reale""]",2026-02-03T13:21:16Z,2026-02-03T13:21:16Z,2026-02-03T13:21:16Z,,2602.03499v1,,,,true,8008ac205f5e449f6aa63eb571e253a2db19caf9bf1082b4bb5efe353fa3d24a,"{""authors"":[""Fabio Reale""],""categories"":[""astro-ph.SR""],""comment"":""16 pages, 8 figures, in press on Phil Trans A"",""doi"":"""",""id"":""http://arxiv.org/abs/2602.03499v1"",""journal_ref"":"""",""links"":[{""href"":""https://arxiv.org/abs/2602.03499v1"",""rel"":""alternate"",""type"":""text/html""},{""href"":""https://arxiv.org/pdf/2602.03499v1"",""rel"":""related"",""title"":""pdf"",""type"":""application/pdf""}],""primary_category"":""astro-ph.SR"",""published"":""2026-02-03T13:21:16Z"",""title"":""Similarities and differences between solar and stellar flare pulsation processes"",""updated"":""2026-02-03T13:21:16Z""}",page_0001.xml,feed/entry[3],RETRIEVED,
