raw_hit_id,execution_id,query_id,source_database,source_record_id,work_id,version_id,mapping_basis,mapping_confidence,manual_adjudication_required,manual_adjudication_status,title,doi_normalized,arxiv_id_normalized,bibcode,is_preferred_version,mapping_status,error
BAII2H000218,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2607.27950v1,BAIIW0112,BAIIV0179,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,The Study of Quasi-Periodic Pulsations in Solar and Stellar Flares with SKA,,2607.27950,,true,RESOLVED,
BAII2H000219,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2506.22131v1,BAIIW0001,BAIIV0001,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Stationary quasi-periodic pulsations in 20-second cadence TESS flares,10.1051/0004-6361/202554820,2506.22131,,false,RESOLVED,
BAII2H000220,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2408.05463v1,BAIIW0109,BAIIV0174,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,"Localizing quasi-periodic pulsations in hard X-ray, microwave and Lya emissions of an X6.4 Flare",10.3847/1538-4357/ad566c,2408.05463,,false,RESOLVED,
BAII2H000221,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2504.07714v1,BAIIW0095,BAIIV0149,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD;MANUAL_CONFIRMED_SAME_WORK,HIGH_AFTER_MANUAL_ADJUDICATION,true,MANUAL_CONFIRMED_SAME_WORK,Quasi-Periodic Pulsations in Ionospheric TEC Synchronized with Solar Flare EUV Emission,10.1029/2024ja033493,2504.07714,,false,RESOLVED,
BAII2H000222,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2512.18086v1,BAIIW0004,BAIIV0007,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,A recurrent 70-100 minute quasi-periodic pulsation in the intermediate-aged mid-M dwarf GJ 3512,,2512.18086,,false,RESOLVED,
BAII2H000223,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2412.07580v1,BAIIW0102,BAIIV0163,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,M dwarfs quasi-periodic pulsations at a time resolution of 1 s,,2412.07580,,true,RESOLVED,
BAII2H000224,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2602.03499v1,BAIIW0008,BAIIV0014,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Similarities and differences between solar and stellar flare pulsation processes,,2602.03499,,true,RESOLVED,
BAII2H000225,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2606.10506v1,BAIIW0106,BAIIV0169,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Phase-drifting with emitting plasma temperature in the quasi-periodic pulsations of an X-class solar flare,,2606.10506,,true,RESOLVED,
BAII2H000226,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2504.15379v1,BAIIW0099,BAIIV0157,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Quasi-periodic pulsations in extreme-ultraviolet brightenings,10.1051/0004-6361/202554587,2504.15379,,false,RESOLVED,
BAII2H000227,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2412.05193v2,BAIIW0139,BAIIV0215,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,X-ray/Radio Quasi-periodic Pulsations Associated with Plasmoids in Solar Flare Current Sheets,,2412.05193,,true,RESOLVED,
BAII2H000228,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2604.17330v1,BAIIW0114,BAIIV0181,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Quasi-periodic pulsations and three-dimensional magnetic reconnection during 2022 March 31 flare observed by IRIS & STIX,,2604.17330,,false,RESOLVED,
BAII2H000229,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2502.14262v1,BAIIW0096,BAIIV0151,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Localizing short-period pulsations in hard X-rays and Gamma-rays during an X9.0 flare,10.1051/0004-6361/202453613,2502.14262,,false,RESOLVED,
BAII2H000230,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2510.05810v1,BAIIW0100,BAIIV0159,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Accessing the fine temporal scale of EUV brightenings and their quasi-periodic pulsations: 1 second cadence observations by Solar Orbiter/EUI,10.1051/0004-6361/202557135,2510.05810,,false,RESOLVED,
BAII2H000231,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2607.05526v2,BAIIW0111,BAIIV0178,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Evolution of Non-Stationary Quasi-Periodic Pulsations in Solar Flares with Aditya-L1/HEL1OS and GOES,,2607.05526,,true,RESOLVED,
BAII2H000232,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2607.07442v1,BAIIW0119,BAIIV0187,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Double-periodic pulsations simultaneously detected in mid-infrared and hard X-ray emissions during an X1.5 flare,10.1051/0004-6361/202659886,2607.07442,,true,RESOLVED,
BAII2H000233,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2504.08321v1,BAIIW0097,BAIIV0154,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD;MANUAL_CONFIRMED_SAME_WORK,HIGH_AFTER_MANUAL_ADJUDICATION,true,MANUAL_CONFIRMED_SAME_WORK,Exploring the origin of multi-periodic pulsations during a white-light flare,10.1029/2025ja033772,2504.08321,,false,RESOLVED,
BAII2H000234,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2408.15706v1,BAIIW0101,BAIIV0161,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Very long-periodic pulsations detected simultaneously in a white-light flare and sunspot penumbra,10.3847/2041-8213/ad6cde,2408.15706,,false,RESOLVED,
BAII2H000235,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2606.04732v1,BAIIW0122,BAIIV0191,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Recurrent Coronal Jets and QPPs: Periodic Reconnection and Localized Heating Across Quiet-Sun to Active Regions,,2606.04732,,true,RESOLVED,
BAII2H000236,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2402.03567v1,BAIIW0107,BAIIV0170,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Inferring Fundamental Properties of the Flare Current Sheet Using Flare Ribbons: Oscillations in the Reconnection Flux Rates,,2402.03567,,false,RESOLVED,
BAII2H000237,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2602.21726v1,BAIIW0110,BAIIV0176,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD;MANUAL_CONFIRMED_SAME_WORK,HIGH_AFTER_MANUAL_ADJUDICATION,true,MANUAL_CONFIRMED_SAME_WORK,Sub-second cadence structure of optical flares on AD Leo,,2602.21726,,false,RESOLVED,
BAII2H000238,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2506.14433v1,BAIIW0103,BAIIV0164,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Detecting fast-variation pulsations in solar hard X-ray and radio emissions,10.1093/mnrasl/slaf066,2506.14433,,false,RESOLVED,
BAII2H000239,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2403.17065v1,BAIIW0002,BAIIV0003,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD;MANUAL_CONFIRMED_SAME_WORK,HIGH_AFTER_MANUAL_ADJUDICATION,true,MANUAL_CONFIRMED_SAME_WORK,Detailed cool star flare morphology with CHEOPS and TESS,,2403.17065,,false,RESOLVED,
BAII2H000240,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2511.13862v1,BAIIW0133,BAIIV0205,AUTO_EXACT_PROVIDER_RECORD;MANUAL_CONFIRMED_SAME_WORK,HIGH_AFTER_MANUAL_ADJUDICATION,true,MANUAL_CONFIRMED_SAME_WORK,Dual Origins of Rapid Flare Ribbon Downflows in an X9-class Solar Flare,10.3847/1538-4357/ae21b5,2511.13862,,false,RESOLVED,
BAII2H000241,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2603.13456v1,BAIIW0140,BAIIV0216,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Quasi-Periodic Fast-Mode Wave Trains Associated with the 2015-Jun-22 M6.5 Flare in AR~12371: Observations and 3D MHD Modeling,10.3847/1538-4357/ae505b,2603.13456,,true,RESOLVED,
BAII2H000242,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2411.02634v1,BAIIW0141,BAIIV0217,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,X-ray and Spectral UV Observations of Periodic Pulsations in a Solar Flare Fan/Looptop,,2411.02634,,true,RESOLVED,
BAII2H000243,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2605.12060v1,BAIIW0142,BAIIV0218,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Effect of Solar Flares on Decayless Kink Oscillations in Nearby Coronal Loops,,2605.12060,,true,RESOLVED,
BAII2H000244,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2510.17077v1,BAIIW0143,BAIIV0219,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Reconnection-driven Decaying Pulsations Modulated by Slow Magnetoacoustic Waves,,2510.17077,,true,RESOLVED,
BAII2H000245,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2404.18391v1,BAIIW0144,BAIIV0220,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Broad and Bi-directional narrow quasi-periodic fast-propagating wave trains associated with a filament-driven halo CME on 2023 April 21,,2404.18391,,true,RESOLVED,
BAII2H000246,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2606.05281v1,BAIIW0124,BAIIV0194,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Little red dots as a cosmological probe: constraining $H_0$ with quasi-periodic pulsations,,2606.05281,,true,RESOLVED,
BAII2H000247,BAII2E008,Q04_QPP_DETECTION_METHOD,ARXIV,2407.08653v1,BAIIW0011,BAIIV0018,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,An infrared census of R Coronae Borealis Stars II -- Spectroscopic classifications and implications for the rate of low-mass white dwarf mergers,,2407.08653,,false,RESOLVED,
BAII2H000248,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025ApJ...979..141E,BAIIW0024,BAIIV0038,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Detecting Stellar Flares in Photometric Data Using Hidden Markov Models,10.3847/1538-4357/ad95f6,2404.13145,2025ApJ...979..141E,true,RESOLVED,
BAII2H000249,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025A&A...694A.161S,BAIIW0145,BAIIV0222,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Stellar flare morphology with TESS across the main sequence,10.1051/0004-6361/202452489,2412.12989,2025A&A...694A.161S,true,RESOLVED,
BAII2H000250,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025A&A...700A.178J,BAIIW0001,BAIIV0002,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Stationary quasi-periodic pulsations in 20-second cadence TESS flares,10.1051/0004-6361/202554820,2506.22131,2025A&A...700A.178J,true,RESOLVED,
BAII2H000251,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2024Univ...10..313V,BAIIW0146,BAIIV0223,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,"Stellar Flares, Superflares, and Coronal Mass Ejections—Entering the Big Data Era",10.3390/universe10080313,2407.16446,2024Univ...10..313V,true,RESOLVED,
BAII2H000252,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025A&A...699A.242P,BAIIW0147,BAIIV0226,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Enhancing the detection of low-energy M dwarf flares: Wavelet-based denoising of CHEOPS data,10.1051/0004-6361/202453517,2412.15297,2025A&A...699A.242P,true,RESOLVED,
BAII2H000253,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025ApJ...985..100D,BAIIW0148,BAIIV0228,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,The Impact of Stellar Flares on the Atmospheric Escape of Exoplanets Orbiting M Stars. I. Insights from the AU Mic System,10.3847/1538-4357/adc932,2503.13353,2025ApJ...985..100D,true,RESOLVED,
BAII2H000254,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2024AJ....168..234L,BAIIW0023,BAIIV0036,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,"Scalable, Advanced Machine Learning Based Approaches for Stellar Flare Identification: Application to TESS Short-cadence Data and Analysis of a New Flare Catalog",10.3847/1538-3881/ad7956,2409.02540,2024AJ....168..234L,true,RESOLVED,
BAII2H000255,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026ApJ..1005...43W,BAIIW0149,BAIIV0230,AUTO_EXACT_PROVIDER_RECORD;MANUAL_CONFIRMED_SAME_WORK,HIGH_AFTER_MANUAL_ADJUDICATION,true,MANUAL_CONFIRMED_SAME_WORK,Planet-induced Stellar Flare Candidates from the TESS Mission,10.3847/1538-4357/ae6446,,2026ApJ..1005...43W,true,RESOLVED,
BAII2H000256,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026A&A...708A.302P,BAIIW0150,BAIIV0232,AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Extending TESS flare frequency distributions with CHEOPS: Power-law versus lognormal,10.1051/0004-6361/202557721,,2026A&A...708A.302P,true,RESOLVED,
BAII2H000257,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025ApJ...994..140G,BAIIW0151,BAIIV0234,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Far-ultraviolet Emission Line Investigation of Flares on AU Mic,10.3847/1538-4357/ae1691,2506.10201,2025ApJ...994..140G,true,RESOLVED,
BAII2H000258,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2024ApJ...966...45M,BAIIW0152,BAIIV0236,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Sun-as-a-star Study of an X-class Solar Flare with Spectroscopic Observations of CHASE,10.3847/1538-4357/ad3446,2403.09011,2024ApJ...966...45M,true,RESOLVED,
BAII2H000259,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025ApJ...994...26P,BAIIW0153,BAIIV0239,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD;MANUAL_CONFIRMED_SAME_WORK,HIGH_AFTER_MANUAL_ADJUDICATION,true,MANUAL_CONFIRMED_SAME_WORK,Constraining the Mass Loss and the Kinetic Energy of Stellar Coronal Mass Ejections with Solar Far-ultraviolet Flares,10.3847/1538-4357/ae0e5e,2509.16477,2025ApJ...994...26P,true,RESOLVED,
BAII2H000260,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026PASP..138f4504B,BAIIW0154,BAIIV0240,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Automated Flare Detection in Ground-Based Photometry of AD Leo,10.1088/1538-3873/ae6e70,,2026PASP..138f4504B,true,RESOLVED,
BAII2H000261,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026NatAs..10...54A,BAIIW0155,BAIIV0241,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Spectroscopic observations of solar flare pulsations driven by oscillatory magnetic reconnection,10.1038/s41550-025-02706-4,,2026NatAs..10...54A,true,RESOLVED,
BAII2H000262,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025arXiv251015453P,BAIIW0150,BAIIV0231,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Extending TESS flare frequency distributions with CHEOPS: Power-law versus lognormal,,2510.15453,2025arXiv251015453P,false,RESOLVED,
BAII2H000263,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026RNAAS..10..148B,BAIIW0156,BAIIV0242,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,FLARENET: A Convolutional Neural Network for Stellar Flare Detection with TESS,10.3847/2515-5172/ae74cf,,2026RNAAS..10..148B,true,RESOLVED,
BAII2H000264,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026arXiv260727950N,BAIIW0112,BAIIV0179,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,true,MANUAL_CONFIRMED_DISTINCT_WORKS,The Study of Quasi-Periodic Pulsations in Solar and Stellar Flares with SKA,,2607.27950,2026arXiv260727950N,true,RESOLVED,
BAII2H000265,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2024AAS...24335926P,BAIIW0157,BAIIV0243,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,"Catching, Classifying and Cataloging Stellar Flares with ArgusSpec",,,2024AAS...24335926P,true,RESOLVED,
BAII2H000266,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025AAS...24523507W,BAIIW0149,BAIIV0229,AUTO_EXACT_PROVIDER_RECORD;MANUAL_CONFIRMED_SAME_WORK,HIGH_AFTER_MANUAL_ADJUDICATION,true,MANUAL_CONFIRMED_SAME_WORK,Searching for Magnetic Star-Planet Interactions through Stellar Flares,,,2025AAS...24523507W,false,RESOLVED,
BAII2H000267,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025AJ....169..111B,BAIIW0158,BAIIV0245,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,An HST Transmission Spectrum of the Closest M Dwarf Transiting Rocky Planet LTT 1445Ab,10.3847/1538-3881/ad9dd1,2410.11054,2025AJ....169..111B,true,RESOLVED,
BAII2H000268,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025arXiv250710986S,BAIIW0159,BAIIV0246,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,StellarF: A Physics-Informed LoRA Framework for Stellar Flare Forecasting with Historical &amp; Statistical Data,,2507.10986,2025arXiv250710986S,true,RESOLVED,
BAII2H000269,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026arXiv260217814C,BAIIW0160,BAIIV0247,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,VQPP: Video Query Performance Prediction Benchmark,,2602.17814,2026arXiv260217814C,true,RESOLVED,
BAII2H000270,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026arXiv260213179Z,BAIIW0161,BAIIV0248,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Fix Before Search: Benchmarking Agentic Query Visual Pre-processing in Multimodal Retrieval-augmented Generation,,2602.13179,2026arXiv260213179Z,true,RESOLVED,
BAII2H000271,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026A&A...707A..24L,BAIIW0162,BAIIV0250,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Doppler imaging combined with high-cadence photometry: I. Revisiting the surface of a pre-main-sequence flare star PW Andromedae,10.1051/0004-6361/202556616,2511.12190,2026A&A...707A..24L,true,RESOLVED,
BAII2H000272,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2024QuIP...23...73Z,BAIIW0163,BAIIV0251,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,A chosen-plaintext attack on quantum permutation pad,10.1007/s11128-024-04278-0,,2024QuIP...23...73Z,true,RESOLVED,
BAII2H000273,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026arXiv260518757H,BAIIW0164,BAIIV0252,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Cypher is Turing-Complete: A Formal Proof via 2-Counter Machine Simulation,,2605.18757,2026arXiv260518757H,true,RESOLVED,
BAII2H000274,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025AAS...24517205P,BAIIW0153,BAIIV0237,AUTO_EXACT_PROVIDER_RECORD;MANUAL_CONFIRMED_SAME_WORK,HIGH_AFTER_MANUAL_ADJUDICATION,true,MANUAL_CONFIRMED_SAME_WORK,Correlating Solar Coronal Mass Ejections (CMEs) with Far-Ultraviolet (FUV) Flares to better understand the space weather of exoplanets around Sun-like Stars,,,2025AAS...24517205P,false,RESOLVED,
BAII2H000275,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025yCat..51690027H,BAIIW0165,BAIIV0253,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,"VizieR Online Data Catalog: M dwarfs flares timing &amp; energy from TESS &amp; Swift (Howard+, 2025)",,,2025yCat..51690027H,true,RESOLVED,
BAII2H000276,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025RAA....25b5003L,BAIIW0166,BAIIV0255,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,The Stellar Abundances and Galactic Evolution Survey (SAGES) III,10.1088/1674-4527/ad7365,2410.10218,2025RAA....25b5003L,true,RESOLVED,
BAII2H000277,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2024lws..prop...22C,BAIIW0167,BAIIV0256,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Quantifying Exoplanets Mass-loss During Stellar Transient Events and their Significance in Exoplanets Atmospheric Escape,,,2024lws..prop...22C,true,RESOLVED,
BAII2H000278,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026arXiv260622601H,BAIIW0168,BAIIV0257,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Scalable Bayesian Additive Models for Stellar Flare Detection via Amortized Gaussian Process Inference and Hidden Markov Models,,2606.22601,2026arXiv260622601H,true,RESOLVED,
BAII2H000279,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025prim.book..587M,BAIIW0169,BAIIV0258,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Exploring the Properties of Stellar Flares in the Far-Infrared with PRIMA,,,2025prim.book..587M,true,RESOLVED,
BAII2H000280,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2024absc.conf99539A,BAIIW0170,BAIIV0259,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Flaring Accelerates the Complete Atmospheric Loss in Terrestrial Planets inside the Habitable Zone of M Stars,,,2024absc.conf99539A,true,RESOLVED,
BAII2H000281,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025NatAs...9.1431S,BAIIW0171,BAIIV0261,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,25 years of groundbreaking discoveries with Chandra,10.1038/s41550-025-02675-8,2510.25873,2025NatAs...9.1431S,true,RESOLVED,
BAII2H000282,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026arXiv260109028M,BAIIW0172,BAIIV0262,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,OpenDecoder: Open Large Language Model Decoding to Incorporate Document Quality in RAG,,2601.09028,2026arXiv260109028M,true,RESOLVED,
BAII2H000283,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026arXiv260603464N,BAIIW0173,BAIIV0263,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Predicting Lakehouse Performance in Clouds: An Empirical Exploration of Query Runtime Variance,,2606.03464,2026arXiv260603464N,true,RESOLVED,
BAII2H000284,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2024Parti...7..576T,BAIIW0174,BAIIV0265,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,"Ultrafast Modulations in Stellar, Solar and Galactic Spectra: Dark Matter and Numerical Ghosts, Stellar Flares and SETI",10.3390/particles7030032,2210.15983,2024Parti...7..576T,true,RESOLVED,
BAII2H000285,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025JATIS..11d2008T,BAIIW0175,BAIIV0266,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,XRISM/Xtend transient search: system design and results during the performance verification phase,10.1117/1.jatis.11.4.042008,,2025JATIS..11d2008T,true,RESOLVED,
BAII2H000286,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2024EPSC...17..282Z,BAIIW0176,BAIIV0267,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Mauve: a UV-Vis satellite dedicated to monitor stellar activity and variability,10.5194/epsc2024-282,,2024EPSC...17..282Z,true,RESOLVED,
BAII2H000287,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2024A&A...685A.137P,BAIIW0177,BAIIV0269,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Spectral variations within solar flare ribbons,10.1051/0004-6361/202348839,2402.10611,2024A&A...685A.137P,true,RESOLVED,
BAII2H000288,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026ICHMT.17110067A,BAIIW0178,BAIIV0270,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,CFD benchmarking of triply periodic minimal surface (TPMS) and non-TPMS heat sink geometries: Thermal-hydraulic trade-offs at equal structural volume,10.1016/j.icheatmasstransfer.2025.110067,,2026ICHMT.17110067A,true,RESOLVED,
BAII2H000289,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026yCat..37080225S,BAIIW0110,BAIIV0175,AUTO_EXACT_PROVIDER_RECORD;MANUAL_CONFIRMED_SAME_WORK,HIGH_AFTER_MANUAL_ADJUDICATION,true,MANUAL_CONFIRMED_SAME_WORK,"VizieR Online Data Catalog: AD Leo B light curve (Schmercz+, 2026)",,,2026yCat..37080225S,false,RESOLVED,
